송영길,1786,3546,0,NNP,*,T,송영길,*,*,*,*,*
민홍철,1786,3546,0,NNP,*,T,민홍철,*,*,*,*,*
서영교,1786,3545,0,NNP,*,F,서영교,*,*,*,*,*
도종환,1786,3546,0,NNP,*,T,도종환,*,*,*,*,*
이개호,1786,3545,0,NNP,*,F,이개호,*,*,*,*,*
이학영,1786,3546,0,NNP,*,T,이학영,*,*,*,*,*
김민석,1786,3546,0,NNP,*,T,김민석,*,*,*,*,*
송옥주,1786,3545,0,NNP,*,F,송옥주,*,*,*,*,*
진선미,1786,3545,0,NNP,*,F,진선미,*,*,*,*,*
김경협,1786,3546,0,NNP,*,T,김경협,*,*,*,*,*
정춘숙,1786,3546,0,NNP,*,T,정춘숙,*,*,*,*,*
이기택,1786,3546,0,NNP,*,T,이기택,*,*,*,*,*
김재형,1786,3546,0,NNP,*,T,김재형,*,*,*,*,*
조재연,1786,3546,0,NNP,*,T,조재연,*,*,*,*,*
박정화,1786,3545,0,NNP,*,F,박정화,*,*,*,*,*
안철상,1786,3546,0,NNP,*,T,안철상,*,*,*,*,*
민유숙,1786,3546,0,NNP,*,T,민유숙,*,*,*,*,*
김선수,1786,3545,0,NNP,*,F,김선수,*,*,*,*,*
노정희,1786,3545,0,NNP,*,F,노정희,*,*,*,*,*
이동원,1786,3546,0,NNP,*,T,이동원,*,*,*,*,*
김상환,1786,3546,0,NNP,*,T,김상환,*,*,*,*,*
노태악,1786,3546,0,NNP,*,T,노태악,*,*,*,*,*
이흥구,1786,3545,0,NNP,*,F,이흥구,*,*,*,*,*
천대엽,1786,3546,0,NNP,*,T,천대엽,*,*,*,*,*
이선애,1786,3545,0,NNP,*,F,이선애,*,*,*,*,*
이석태,1786,3545,0,NNP,*,F,이석태,*,*,*,*,*
이은애,1786,3545,0,NNP,*,F,이은애,*,*,*,*,*
김기영,1786,3546,0,NNP,*,T,김기영,*,*,*,*,*
이종석,1786,3546,0,NNP,*,T,이종석,*,*,*,*,*
이영진,1786,3546,0,NNP,*,T,이영진,*,*,*,*,*
문형배,1786,3545,0,NNP,*,F,문형배,*,*,*,*,*
이민선,1786,3546,0,NNP,*,T,이민선,*,*,*,*,*
이춘석,1786,3546,0,NNP,*,T,이춘석,*,*,*,*,*
조성욱,1786,3546,0,NNP,*,T,조성욱,*,*,*,*,*
이준석,1786,3546,0,NNP,*,T,이준석,*,*,*,*,*
이재명,1786,3546,0,NNP,*,T,이재명,*,*,*,*,*
유승민,1786,3546,0,NNP,*,T,유승민,*,*,*,*,*
김종인,1786,3546,0,NNP,*,T,김종인,*,*,*,*,*
주호영,1786,3546,0,NNP,*,T,주호영,*,*,*,*,*
김오수,1786,3545,0,NNP,*,F,김오수,*,*,*,*,*
검찰총장,1786,3546,0,NNP,*,T,김찰총장,*,*,*,*,*
정세현,1786,3546,0,NNP,*,T,정세현,*,*,*,*,*
원인철,1786,3546,0,NNP,*,T,원인철,*,*,*,*,*
남영신,1786,3546,0,NNP,*,T,남영신,*,*,*,*,*
타이레놀,1786,3546,0,NNP,*,T,타이레놀,*,*,*,*,*
아세트아미노펜,1786,3546,0,NNP,*,T,아세트아미노펜,*,*,*,*,*
유튜버,1786,3545,0,NNP,*,F,유튜버,*,*,*,*,*
유튜브,1786,3545,0,NNP,*,F,유튜브,*,*,*,*,*
국민신문고,1786,3545,0,NNP,*,F,국민신문고,*,*,*,*,*
주택연금,1786,3546,0,NNP,*,T,주택연금,*,*,*,*,*
거리두기,1786,3545,0,NNP,*,F,거리두기,*,*,*,*,*
무단횡단,1786,3546,0,NNP,*,T,무단횡단,*,*,*,*,*
경기회복,1786,3546,0,NNP,*,T,경기회복,*,*,*,*,*
저축성보험,1786,3546,0,NNP,*,T,저축성보험,*,*,*,*,*
재난지원금,1786,3546,0,NNP,*,T,재난지원금,*,*,*,*,*
지원카드,1786,3545,0,NNP,*,F,지원카드,*,*,*,*,*
노마스크,1786,3545,0,NNP,*,F,노마스크,*,*,*,*,*
대선행보,1786,3545,0,NNP,*,F,대선행보,*,*,*,*,*
천안함,1786,3546,0,NNP,*,T,천안함,*,*,*,*,*
신기술,1786,3546,0,NNP,*,T,신기술,*,*,*,*,*
코로나19,1786,3545,0,NNP,*,F,코로나19,*,*,*,*,*
품귀현상,1786,3546,0,NNP,*,T,품귀현상,*,*,*,*,*
윤전총장,1786,3546,0,NNP,*,T,윤전총장,*,*,*,*,*
중앙지검장,1786,3546,0,NNP,*,T,중앙지검장,*,*,*,*,*
이명박,1786,3546,0,NNP,*,T,이명박,*,*,*,*,*
박근혜,1786,3545,0,NNP,*,F,박근혜,*,*,*,*,*
윤전총장,1786,3546,0,NNP,*,T,윤전총장,*,*,*,*,*
공수처장,1786,3546,0,NNP,*,T,공수처장,*,*,*,*,*
대체공휴일,1786,3545,0,NNP,*,F,대체공휴일,*,*,*,*,*
최고위원,1786,3546,0,NNP,*,T,최고위원,*,*,*,*,*
최고위원,1786,3546,0,NNP,*,T,최고위원,*,*,*,*,*
당대표,1786,3545,0,NNP,*,F,당대표,*,*,*,*,*
전당대회,1786,3545,0,NNP,*,F,전당대회,*,*,*,*,*
플랫폼,1786,3546,0,NNP,*,T,플랫폼,*,*,*,*,*
공정위,1786,3545,0,NNP,*,F,공정위,*,*,*,*,*
강제징용,1786,3546,0,NNP,*,T,강제징용,*,*,*,*,*
한미동맹,1786,3545,0,NNP,*,F,한미동맹,*,*,*,*,*
요양급여,1786,3545,0,NNP,*,F,요양급여,*,*,*,*,*
한미동맹,1786,3545,0,NNP,*,F,한미동맹,*,*,*,*,*
AZ,1786,3545,0,NNP,*,F,AZ,*,*,*,*,*
전면등교,1786,3545,0,NNP,*,F,전면등교,*,*,*,*,*
부대변인,1786,3546,0,NNP,*,T,부대변인,*,*,*,*,*
육군참모총장,1786,3546,0,NNP,*,T,육군참모총장,*,*,*,*,*
이용구,1786,3545,0,NNP,*,F,이용구,*,*,*,*,*
